order_id,order_date,week_start,store_id,product_id,quantity,catalog_unit_price,transaction_unit_price,revenue,synthetic_flag
ORD000138488,2025-12-22,2025-12-22,S015,P009,2,193.67,186.17,372.34,1
ORD000138489,2026-01-04,2025-12-29,S015,P009,9,193.67,189.87,1708.83,1
ORD000138490,2025-12-30,2025-12-29,S015,P009,9,193.67,188.54,1696.86,1
ORD000138491,2025-12-31,2025-12-29,S015,P009,1,193.67,192.70,192.70,1
ORD000138492,2025-12-29,2025-12-29,S015,P009,5,193.67,186.95,934.75,1
ORD000138493,2025-01-11,2025-01-06,S015,P010,8,881.36,871.58,6972.64,1
ORD000138494,2025-01-08,2025-01-06,S015,P010,5,881.36,879.24,4396.20,1
ORD000138495,2025-01-11,2025-01-06,S015,P010,3,881.36,853.95,2561.85,1
ORD000138496,2025-01-06,2025-01-06,S015,P010,7,881.36,840.64,5884.48,1
ORD000138497,2025-01-07,2025-01-06,S015,P010,7,881.36,854.13,5978.91,1
ORD000138498,2025-01-15,2025-01-13,S015,P010,5,881.36,840.82,4204.10,1
ORD000138499,2025-01-17,2025-01-13,S015,P010,6,881.36,851.83,5110.98,1
ORD000138500,2025-01-14,2025-01-13,S015,P010,9,881.36,861.88,7756.92,1
ORD000138501,2025-01-16,2025-01-13,S015,P010,10,881.36,873.78,8737.80,1
ORD000138502,2025-01-14,2025-01-13,S015,P010,2,881.36,846.19,1692.38,1
ORD000138503,2025-01-21,2025-01-20,S015,P010,6,881.36,843.11,5058.66,1
ORD000138504,2025-01-25,2025-01-20,S015,P010,2,881.36,854.65,1709.30,1
ORD000138505,2025-01-20,2025-01-20,S015,P010,3,881.36,847.25,2541.75,1
ORD000138506,2025-01-21,2025-01-20,S015,P010,2,881.36,859.77,1719.54,1
ORD000138507,2025-01-26,2025-01-20,S015,P010,7,881.36,843.02,5901.14,1
ORD000138508,2025-01-22,2025-01-20,S015,P010,8,881.36,866.47,6931.76,1
ORD000138509,2025-01-22,2025-01-20,S015,P010,1,881.36,837.38,837.38,1
ORD000138510,2025-01-28,2025-01-27,S015,P010,9,881.36,879.33,7913.97,1
ORD000138511,2025-02-02,2025-01-27,S015,P010,7,881.36,837.82,5864.74,1
ORD000138512,2025-01-27,2025-01-27,S015,P010,3,881.36,840.46,2521.38,1
ORD000138513,2025-01-27,2025-01-27,S015,P010,4,881.36,863.29,3453.16,1
ORD000138514,2025-01-30,2025-01-27,S015,P010,3,881.36,859.94,2579.82,1
ORD000138515,2025-02-09,2025-02-03,S015,P010,4,881.36,873.96,3495.84,1
ORD000138516,2025-02-05,2025-02-03,S015,P010,6,881.36,856.06,5136.36,1
ORD000138517,2025-02-07,2025-02-03,S015,P010,8,881.36,851.39,6811.12,1
ORD000138518,2025-02-05,2025-02-03,S015,P010,2,881.36,855.89,1711.78,1
ORD000138519,2025-02-09,2025-02-03,S015,P010,8,881.36,850.16,6801.28,1
ORD000138520,2025-02-04,2025-02-03,S015,P010,3,881.36,861.97,2585.91,1
ORD000138521,2025-02-09,2025-02-03,S015,P010,1,881.36,881.36,881.36,1
ORD000138522,2025-02-07,2025-02-03,S015,P010,1,881.36,873.08,873.08,1
ORD000138523,2025-02-15,2025-02-10,S015,P010,8,881.36,855.89,6847.12,1
ORD000138524,2025-02-14,2025-02-10,S015,P010,9,881.36,838.79,7549.11,1
ORD000138525,2025-02-16,2025-02-10,S015,P010,5,881.36,851.22,4256.10,1
ORD000138526,2025-02-15,2025-02-10,S015,P010,8,881.36,859.85,6878.80,1
ORD000138527,2025-02-13,2025-02-10,S015,P010,1,881.36,879.07,879.07,1
ORD000138528,2025-02-21,2025-02-17,S015,P010,5,881.36,859.41,4297.05,1
ORD000138529,2025-02-17,2025-02-17,S015,P010,9,881.36,846.46,7618.14,1
ORD000138530,2025-02-23,2025-02-17,S015,P010,1,881.36,837.73,837.73,1
ORD000138531,2025-02-21,2025-02-17,S015,P010,3,881.36,848.75,2546.25,1
ORD000138532,2025-02-23,2025-02-17,S015,P010,5,881.36,867.96,4339.80,1
ORD000138533,2025-02-20,2025-02-17,S015,P010,8,881.36,848.49,6787.92,1
ORD000138534,2025-02-21,2025-02-17,S015,P010,2,881.36,842.14,1684.28,1
ORD000138535,2025-02-25,2025-02-24,S015,P010,1,881.36,866.38,866.38,1
ORD000138536,2025-02-27,2025-02-24,S015,P010,2,881.36,856.06,1712.12,1
ORD000138537,2025-02-27,2025-02-24,S015,P010,3,881.36,837.73,2513.19,1
ORD000138538,2025-03-02,2025-02-24,S015,P010,10,881.36,874.13,8741.30,1
ORD000138539,2025-02-26,2025-02-24,S015,P010,6,881.36,859.59,5157.54,1
ORD000138540,2025-02-26,2025-02-24,S015,P010,2,881.36,872.46,1744.92,1
ORD000138541,2025-02-25,2025-02-24,S015,P010,2,881.36,861.88,1723.76,1
ORD000138542,2025-02-25,2025-02-24,S015,P010,1,881.36,860.74,860.74,1
ORD000138543,2025-03-09,2025-03-03,S015,P010,2,881.36,844.08,1688.16,1
ORD000138544,2025-03-06,2025-03-03,S015,P010,7,881.36,843.02,5901.14,1
ORD000138545,2025-03-08,2025-03-03,S015,P010,7,881.36,842.58,5898.06,1
ORD000138546,2025-03-09,2025-03-03,S015,P010,10,881.36,851.31,8513.10,1
ORD000138547,2025-03-04,2025-03-03,S015,P010,4,881.36,842.93,3371.72,1
ORD000138548,2025-03-09,2025-03-03,S015,P010,1,881.36,873.87,873.87,1
ORD000138549,2025-03-07,2025-03-03,S015,P010,1,881.36,841.43,841.43,1
ORD000138550,2025-03-07,2025-03-03,S015,P010,1,881.36,850.78,850.78,1
ORD000138551,2025-03-06,2025-03-03,S015,P010,1,881.36,877.39,877.39,1
ORD000138552,2025-03-10,2025-03-10,S015,P010,4,881.36,853.77,3415.08,1
ORD000138553,2025-03-12,2025-03-10,S015,P010,5,881.36,869.11,4345.55,1
ORD000138554,2025-03-16,2025-03-10,S015,P010,1,881.36,861.97,861.97,1
ORD000138555,2025-03-12,2025-03-10,S015,P010,8,881.36,859.24,6873.92,1
ORD000138556,2025-03-13,2025-03-10,S015,P010,6,881.36,863.29,5179.74,1
ORD000138557,2025-03-13,2025-03-10,S015,P010,1,881.36,872.11,872.11,1
ORD000138558,2025-03-19,2025-03-17,S015,P010,3,881.36,868.05,2604.15,1
ORD000138559,2025-03-19,2025-03-17,S015,P010,2,881.36,862.85,1725.70,1
ORD000138560,2025-03-21,2025-03-17,S015,P010,3,881.36,841.43,2524.29,1
ORD000138561,2025-03-21,2025-03-17,S015,P010,3,881.36,846.81,2540.43,1
ORD000138562,2025-03-18,2025-03-17,S015,P010,2,881.36,867.61,1735.22,1
ORD000138563,2025-03-22,2025-03-17,S015,P010,2,881.36,839.67,1679.34,1
ORD000138564,2025-03-20,2025-03-17,S015,P010,10,881.36,865.14,8651.40,1
ORD000138565,2025-03-17,2025-03-17,S015,P010,5,881.36,838.26,4191.30,1
ORD000138566,2025-03-18,2025-03-17,S015,P010,1,881.36,860.03,860.03,1
ORD000138567,2025-03-26,2025-03-24,S015,P010,8,881.36,841.88,6735.04,1
ORD000138568,2025-03-27,2025-03-24,S015,P010,8,881.36,861.53,6892.24,1
ORD000138569,2025-03-26,2025-03-24,S015,P010,1,881.36,875.37,875.37,1
ORD000138570,2025-03-25,2025-03-24,S015,P010,1,881.36,863.29,863.29,1
ORD000138571,2025-03-31,2025-03-31,S015,P010,3,881.36,860.30,2580.90,1
ORD000138572,2025-04-02,2025-03-31,S015,P010,7,881.36,858.09,6006.63,1
ORD000138573,2025-04-03,2025-03-31,S015,P010,8,881.36,868.49,6947.92,1
ORD000138574,2025-04-06,2025-03-31,S015,P010,6,881.36,841.17,5047.02,1
ORD000138575,2025-04-02,2025-03-31,S015,P010,1,881.36,869.46,869.46,1
ORD000138576,2025-04-12,2025-04-07,S015,P010,5,881.36,869.37,4346.85,1
ORD000138577,2025-04-12,2025-04-07,S015,P010,7,881.36,855.54,5988.78,1
ORD000138578,2025-04-08,2025-04-07,S015,P010,2,881.36,844.25,1688.50,1
ORD000138579,2025-04-13,2025-04-07,S015,P010,1,881.36,853.60,853.60,1
ORD000138580,2025-04-10,2025-04-07,S015,P010,3,881.36,871.49,2614.47,1
ORD000138581,2025-04-07,2025-04-07,S015,P010,5,881.36,869.90,4349.50,1
ORD000138582,2025-04-08,2025-04-07,S015,P010,10,881.36,878.80,8788.00,1
ORD000138583,2025-04-20,2025-04-14,S015,P010,3,881.36,869.73,2609.19,1
ORD000138584,2025-04-14,2025-04-14,S015,P010,9,881.36,848.57,7637.13,1
ORD000138585,2025-04-15,2025-04-14,S015,P010,6,881.36,875.63,5253.78,1
ORD000138586,2025-04-17,2025-04-14,S015,P010,1,881.36,847.96,847.96,1
ORD000138587,2025-04-14,2025-04-14,S015,P010,8,881.36,879.86,7038.88,1
ORD000138588,2025-04-15,2025-04-14,S015,P010,1,881.36,839.50,839.50,1
ORD000138589,2025-04-21,2025-04-21,S015,P010,2,881.36,839.14,1678.28,1
ORD000138590,2025-04-27,2025-04-21,S015,P010,2,881.36,846.19,1692.38,1
ORD000138591,2025-04-22,2025-04-21,S015,P010,5,881.36,871.49,4357.45,1
ORD000138592,2025-04-23,2025-04-21,S015,P010,5,881.36,851.31,4256.55,1
ORD000138593,2025-04-27,2025-04-21,S015,P010,4,881.36,856.15,3424.60,1
ORD000138594,2025-04-22,2025-04-21,S015,P010,5,881.36,847.60,4238.00,1
ORD000138595,2025-05-03,2025-04-28,S015,P010,5,881.36,860.21,4301.05,1
ORD000138596,2025-05-01,2025-04-28,S015,P010,1,881.36,865.94,865.94,1
ORD000138597,2025-04-28,2025-04-28,S015,P010,4,881.36,841.17,3364.68,1
ORD000138598,2025-05-03,2025-04-28,S015,P010,10,881.36,876.07,8760.70,1
ORD000138599,2025-04-29,2025-04-28,S015,P010,1,881.36,856.86,856.86,1
ORD000138600,2025-04-28,2025-04-28,S015,P010,3,881.36,858.27,2574.81,1
ORD000138601,2025-04-28,2025-04-28,S015,P010,7,881.36,869.64,6087.48,1
ORD000138602,2025-05-04,2025-04-28,S015,P010,1,881.36,842.49,842.49,1
ORD000138603,2025-05-09,2025-05-05,S015,P010,4,881.36,845.84,3383.36,1
ORD000138604,2025-05-05,2025-05-05,S015,P010,7,881.36,857.48,6002.36,1
ORD000138605,2025-05-08,2025-05-05,S015,P010,5,881.36,878.36,4391.80,1
ORD000138606,2025-05-07,2025-05-05,S015,P010,5,881.36,860.03,4300.15,1
ORD000138607,2025-05-06,2025-05-05,S015,P010,2,881.36,844.96,1689.92,1
ORD000138608,2025-05-10,2025-05-05,S015,P010,2,881.36,846.99,1693.98,1
ORD000138609,2025-05-14,2025-05-12,S015,P010,2,881.36,868.05,1736.10,1
ORD000138610,2025-05-15,2025-05-12,S015,P010,5,881.36,845.66,4228.30,1
ORD000138611,2025-05-16,2025-05-12,S015,P010,10,881.36,867.52,8675.20,1
ORD000138612,2025-05-17,2025-05-12,S015,P010,7,881.36,874.04,6118.28,1
ORD000138613,2025-05-16,2025-05-12,S015,P010,4,881.36,862.41,3449.64,1
ORD000138614,2025-05-18,2025-05-12,S015,P010,5,881.36,875.37,4376.85,1
ORD000138615,2025-05-13,2025-05-12,S015,P010,1,881.36,859.24,859.24,1
ORD000138616,2025-05-12,2025-05-12,S015,P010,1,881.36,862.50,862.50,1
ORD000138617,2025-05-20,2025-05-19,S015,P010,7,881.36,869.11,6083.77,1
ORD000138618,2025-05-21,2025-05-19,S015,P010,6,881.36,879.51,5277.06,1
ORD000138619,2025-05-24,2025-05-19,S015,P010,2,881.36,851.83,1703.66,1
ORD000138620,2025-05-20,2025-05-19,S015,P010,3,881.36,844.52,2533.56,1
ORD000138621,2025-05-20,2025-05-19,S015,P010,1,881.36,868.32,868.32,1
ORD000138622,2025-05-20,2025-05-19,S015,P010,8,881.36,856.24,6849.92,1
ORD000138623,2025-05-23,2025-05-19,S015,P010,1,881.36,844.96,844.96,1
ORD000138624,2025-05-20,2025-05-19,S015,P010,1,881.36,842.93,842.93,1
ORD000138625,2025-05-20,2025-05-19,S015,P010,1,881.36,851.75,851.75,1
ORD000138626,2025-05-29,2025-05-26,S015,P010,6,881.36,879.33,5275.98,1
ORD000138627,2025-05-29,2025-05-26,S015,P010,2,881.36,878.28,1756.56,1
ORD000138628,2025-05-31,2025-05-26,S015,P010,7,881.36,857.56,6002.92,1
ORD000138629,2025-06-01,2025-05-26,S015,P010,7,881.36,852.54,5967.78,1
ORD000138630,2025-06-07,2025-06-02,S015,P010,10,881.36,856.24,8562.40,1
ORD000138631,2025-06-08,2025-06-02,S015,P010,5,881.36,872.19,4360.95,1
ORD000138632,2025-06-08,2025-06-02,S015,P010,2,881.36,838.44,1676.88,1
ORD000138633,2025-06-04,2025-06-02,S015,P010,1,881.36,854.92,854.92,1
ORD000138634,2025-06-07,2025-06-02,S015,P010,1,881.36,863.64,863.64,1
ORD000138635,2025-06-02,2025-06-02,S015,P010,6,881.36,867.61,5205.66,1
ORD000138636,2025-06-06,2025-06-02,S015,P010,1,881.36,865.94,865.94,1
ORD000138637,2025-06-08,2025-06-02,S015,P010,1,881.36,838.09,838.09,1
ORD000138638,2025-06-15,2025-06-09,S015,P010,10,881.36,862.50,8625.00,1
ORD000138639,2025-06-11,2025-06-09,S015,P010,6,881.36,838.35,5030.10,1
ORD000138640,2025-06-10,2025-06-09,S015,P010,2,881.36,844.25,1688.50,1
ORD000138641,2025-06-15,2025-06-09,S015,P010,9,881.36,876.25,7886.25,1
ORD000138642,2025-06-10,2025-06-09,S015,P010,3,881.36,860.03,2580.09,1
ORD000138643,2025-06-10,2025-06-09,S015,P010,1,881.36,859.41,859.41,1
ORD000138644,2025-06-09,2025-06-09,S015,P010,2,881.36,877.13,1754.26,1
ORD000138645,2025-06-21,2025-06-16,S015,P010,10,881.36,864.61,8646.10,1
ORD000138646,2025-06-16,2025-06-16,S015,P010,8,881.36,865.67,6925.36,1
ORD000138647,2025-06-16,2025-06-16,S015,P010,10,881.36,869.81,8698.10,1
ORD000138648,2025-06-19,2025-06-16,S015,P010,2,881.36,840.64,1681.28,1
ORD000138649,2025-06-29,2025-06-23,S015,P010,2,881.36,872.99,1745.98,1
ORD000138650,2025-06-28,2025-06-23,S015,P010,10,881.36,842.40,8424.00,1
ORD000138651,2025-06-26,2025-06-23,S015,P010,4,881.36,844.87,3379.48,1
ORD000138652,2025-06-27,2025-06-23,S015,P010,7,881.36,869.99,6089.93,1
ORD000138653,2025-06-26,2025-06-23,S015,P010,3,881.36,875.28,2625.84,1
ORD000138654,2025-07-04,2025-06-30,S015,P010,8,881.36,880.39,7043.12,1
ORD000138655,2025-07-01,2025-06-30,S015,P010,4,881.36,872.72,3490.88,1
ORD000138656,2025-07-02,2025-06-30,S015,P010,9,881.36,839.76,7557.84,1
ORD000138657,2025-07-06,2025-06-30,S015,P010,4,881.36,848.31,3393.24,1
ORD000138658,2025-07-04,2025-06-30,S015,P010,1,881.36,857.30,857.30,1
ORD000138659,2025-07-02,2025-06-30,S015,P010,3,881.36,857.12,2571.36,1
ORD000138660,2025-07-10,2025-07-07,S015,P010,6,881.36,874.13,5244.78,1
ORD000138661,2025-07-12,2025-07-07,S015,P010,10,881.36,843.81,8438.10,1
ORD000138662,2025-07-12,2025-07-07,S015,P010,3,881.36,864.97,2594.91,1
ORD000138663,2025-07-13,2025-07-07,S015,P010,3,881.36,871.67,2615.01,1
ORD000138664,2025-07-11,2025-07-07,S015,P010,4,881.36,859.15,3436.60,1
ORD000138665,2025-07-07,2025-07-07,S015,P010,1,881.36,866.99,866.99,1
ORD000138666,2025-07-15,2025-07-14,S015,P010,7,881.36,869.20,6084.40,1
ORD000138667,2025-07-15,2025-07-14,S015,P010,1,881.36,872.02,872.02,1
ORD000138668,2025-07-14,2025-07-14,S015,P010,10,881.36,878.98,8789.80,1
ORD000138669,2025-07-15,2025-07-14,S015,P010,2,881.36,861.88,1723.76,1
ORD000138670,2025-07-17,2025-07-14,S015,P010,9,881.36,861.62,7754.58,1
ORD000138671,2025-07-25,2025-07-21,S015,P010,8,881.36,844.25,6754.00,1
ORD000138672,2025-07-22,2025-07-21,S015,P010,10,881.36,871.31,8713.10,1
ORD000138673,2025-07-27,2025-07-21,S015,P010,2,881.36,860.74,1721.48,1
ORD000138674,2025-07-31,2025-07-28,S015,P010,8,881.36,880.21,7041.68,1
ORD000138675,2025-07-31,2025-07-28,S015,P010,10,881.36,863.91,8639.10,1
ORD000138676,2025-07-30,2025-07-28,S015,P010,1,881.36,866.20,866.20,1
ORD000138677,2025-07-29,2025-07-28,S015,P010,1,881.36,853.07,853.07,1
ORD000138678,2025-08-01,2025-07-28,S015,P010,2,881.36,850.42,1700.84,1
ORD000138679,2025-08-06,2025-08-04,S015,P010,4,881.36,845.93,3383.72,1
ORD000138680,2025-08-08,2025-08-04,S015,P010,9,881.36,853.51,7681.59,1
ORD000138681,2025-08-06,2025-08-04,S015,P010,5,881.36,848.75,4243.75,1
ORD000138682,2025-08-09,2025-08-04,S015,P010,7,881.36,838.88,5872.16,1
ORD000138683,2025-08-06,2025-08-04,S015,P010,1,881.36,840.99,840.99,1
ORD000138684,2025-08-05,2025-08-04,S015,P010,1,881.36,852.72,852.72,1
ORD000138685,2025-08-07,2025-08-04,S015,P010,1,881.36,872.72,872.72,1
ORD000138686,2025-08-11,2025-08-11,S015,P010,8,881.36,867.35,6938.80,1
ORD000138687,2025-08-17,2025-08-11,S015,P010,3,881.36,841.70,2525.10,1
ORD000138688,2025-08-12,2025-08-11,S015,P010,9,881.36,865.67,7791.03,1
ORD000138689,2025-08-11,2025-08-11,S015,P010,2,881.36,838.53,1677.06,1
ORD000138690,2025-08-16,2025-08-11,S015,P010,1,881.36,867.61,867.61,1
ORD000138691,2025-08-16,2025-08-11,S015,P010,1,881.36,855.01,855.01,1
ORD000138692,2025-08-21,2025-08-18,S015,P010,8,881.36,878.63,7029.04,1
ORD000138693,2025-08-21,2025-08-18,S015,P010,6,881.36,859.85,5159.10,1
ORD000138694,2025-08-20,2025-08-18,S015,P010,6,881.36,863.47,5180.82,1
ORD000138695,2025-08-21,2025-08-18,S015,P010,6,881.36,868.32,5209.92,1
ORD000138696,2025-08-28,2025-08-25,S015,P010,7,881.36,846.99,5928.93,1
ORD000138697,2025-08-29,2025-08-25,S015,P010,8,881.36,843.73,6749.84,1
ORD000138698,2025-08-28,2025-08-25,S015,P010,2,881.36,871.58,1743.16,1
ORD000138699,2025-08-29,2025-08-25,S015,P010,6,881.36,875.10,5250.60,1
ORD000138700,2025-08-28,2025-08-25,S015,P010,6,881.36,875.81,5254.86,1
ORD000138701,2025-08-28,2025-08-25,S015,P010,1,881.36,851.92,851.92,1
ORD000138702,2025-08-26,2025-08-25,S015,P010,1,881.36,868.40,868.40,1
ORD000138703,2025-09-01,2025-09-01,S015,P010,6,881.36,873.87,5243.22,1
ORD000138704,2025-09-03,2025-09-01,S015,P010,10,881.36,845.14,8451.40,1
ORD000138705,2025-09-07,2025-09-01,S015,P010,6,881.36,877.57,5265.42,1
ORD000138706,2025-09-02,2025-09-01,S015,P010,1,881.36,863.82,863.82,1
ORD000138707,2025-09-11,2025-09-08,S015,P010,1,881.36,841.96,841.96,1
ORD000138708,2025-09-13,2025-09-08,S015,P010,6,881.36,860.30,5161.80,1
ORD000138709,2025-09-13,2025-09-08,S015,P010,3,881.36,843.81,2531.43,1
ORD000138710,2025-09-12,2025-09-08,S015,P010,5,881.36,848.40,4242.00,1
ORD000138711,2025-09-11,2025-09-08,S015,P010,1,881.36,852.63,852.63,1
ORD000138712,2025-09-13,2025-09-08,S015,P010,5,881.36,845.40,4227.00,1
ORD000138713,2025-09-13,2025-09-08,S015,P010,1,881.36,844.52,844.52,1
ORD000138714,2025-09-16,2025-09-15,S015,P010,2,881.36,848.04,1696.08,1
ORD000138715,2025-09-18,2025-09-15,S015,P010,8,881.36,863.38,6907.04,1
ORD000138716,2025-09-19,2025-09-15,S015,P010,4,881.36,851.22,3404.88,1
ORD000138717,2025-09-19,2025-09-15,S015,P010,2,881.36,854.39,1708.78,1
ORD000138718,2025-09-17,2025-09-15,S015,P010,7,881.36,840.02,5880.14,1
ORD000138719,2025-09-22,2025-09-22,S015,P010,5,881.36,851.22,4256.10,1
ORD000138720,2025-09-28,2025-09-22,S015,P010,7,881.36,846.11,5922.77,1
ORD000138721,2025-09-27,2025-09-22,S015,P010,4,881.36,881.01,3524.04,1
ORD000138722,2025-10-04,2025-09-29,S015,P010,7,881.36,865.23,6056.61,1
ORD000138723,2025-10-02,2025-09-29,S015,P010,8,881.36,866.11,6928.88,1
ORD000138724,2025-10-01,2025-09-29,S015,P010,1,881.36,869.02,869.02,1
ORD000138725,2025-10-04,2025-09-29,S015,P010,4,881.36,848.66,3394.64,1
ORD000138726,2025-10-05,2025-09-29,S015,P010,3,881.36,852.28,2556.84,1
ORD000138727,2025-09-30,2025-09-29,S015,P010,7,881.36,848.04,5936.28,1
ORD000138728,2025-09-29,2025-09-29,S015,P010,2,881.36,870.96,1741.92,1
ORD000138729,2025-10-01,2025-09-29,S015,P010,6,881.36,843.37,5060.22,1
ORD000138730,2025-10-07,2025-10-06,S015,P010,6,881.36,860.30,5161.80,1
ORD000138731,2025-10-10,2025-10-06,S015,P010,8,881.36,840.73,6725.84,1
ORD000138732,2025-10-12,2025-10-06,S015,P010,10,881.36,838.88,8388.80,1
ORD000138733,2025-10-10,2025-10-06,S015,P010,4,881.36,868.84,3475.36,1
ORD000138734,2025-10-08,2025-10-06,S015,P010,1,881.36,838.61,838.61,1
ORD000138735,2025-10-12,2025-10-06,S015,P010,1,881.36,862.68,862.68,1
ORD000138736,2025-10-10,2025-10-06,S015,P010,1,881.36,847.16,847.16,1
ORD000138737,2025-10-14,2025-10-13,S015,P010,10,881.36,859.85,8598.50,1
ORD000138738,2025-10-15,2025-10-13,S015,P010,7,881.36,862.41,6036.87,1
ORD000138739,2025-10-13,2025-10-13,S015,P010,9,881.36,872.99,7856.91,1
ORD000138740,2025-10-19,2025-10-13,S015,P010,2,881.36,876.07,1752.14,1
ORD000138741,2025-10-17,2025-10-13,S015,P010,7,881.36,868.76,6081.32,1
ORD000138742,2025-10-15,2025-10-13,S015,P010,1,881.36,838.70,838.70,1
ORD000138743,2025-10-18,2025-10-13,S015,P010,1,881.36,844.34,844.34,1
ORD000138744,2025-10-21,2025-10-20,S015,P010,7,881.36,857.65,6003.55,1
ORD000138745,2025-10-25,2025-10-20,S015,P010,8,881.36,852.80,6822.40,1
ORD000138746,2025-10-24,2025-10-20,S015,P010,1,881.36,856.59,856.59,1
ORD000138747,2025-10-26,2025-10-20,S015,P010,4,881.36,874.66,3498.64,1
ORD000138748,2025-10-25,2025-10-20,S015,P010,2,881.36,857.12,1714.24,1
ORD000138749,2025-10-26,2025-10-20,S015,P010,1,881.36,845.75,845.75,1
ORD000138750,2025-10-22,2025-10-20,S015,P010,3,881.36,868.84,2606.52,1
ORD000138751,2025-10-20,2025-10-20,S015,P010,1,881.36,873.78,873.78,1
ORD000138752,2025-10-24,2025-10-20,S015,P010,5,881.36,876.34,4381.70,1
ORD000138753,2025-11-02,2025-10-27,S015,P010,9,881.36,862.68,7764.12,1
ORD000138754,2025-10-29,2025-10-27,S015,P010,3,881.36,856.42,2569.26,1
ORD000138755,2025-10-27,2025-10-27,S015,P010,4,881.36,848.84,3395.36,1
ORD000138756,2025-10-28,2025-10-27,S015,P010,3,881.36,849.10,2547.30,1
ORD000138757,2025-10-28,2025-10-27,S015,P010,4,881.36,844.78,3379.12,1
ORD000138758,2025-11-02,2025-10-27,S015,P010,1,881.36,861.79,861.79,1
ORD000138759,2025-11-04,2025-11-03,S015,P010,2,881.36,867.96,1735.92,1
ORD000138760,2025-11-08,2025-11-03,S015,P010,7,881.36,877.48,6142.36,1
ORD000138761,2025-11-03,2025-11-03,S015,P010,8,881.36,878.28,7026.24,1
ORD000138762,2025-11-06,2025-11-03,S015,P010,1,881.36,877.48,877.48,1
ORD000138763,2025-11-05,2025-11-03,S015,P010,6,881.36,846.19,5077.14,1
ORD000138764,2025-11-05,2025-11-03,S015,P010,2,881.36,874.13,1748.26,1
ORD000138765,2025-11-11,2025-11-10,S015,P010,9,881.36,877.31,7895.79,1
ORD000138766,2025-11-10,2025-11-10,S015,P010,6,881.36,863.91,5183.46,1
ORD000138767,2025-11-13,2025-11-10,S015,P010,6,881.36,865.32,5191.92,1
ORD000138768,2025-11-13,2025-11-10,S015,P010,3,881.36,847.52,2542.56,1
ORD000138769,2025-11-15,2025-11-10,S015,P010,2,881.36,846.37,1692.74,1
ORD000138770,2025-11-15,2025-11-10,S015,P010,1,881.36,856.51,856.51,1
ORD000138771,2025-11-21,2025-11-17,S015,P010,5,881.36,848.13,4240.65,1
ORD000138772,2025-11-17,2025-11-17,S015,P010,2,881.36,851.13,1702.26,1
ORD000138773,2025-11-19,2025-11-17,S015,P010,10,881.36,853.95,8539.50,1
ORD000138774,2025-11-22,2025-11-17,S015,P010,2,881.36,843.11,1686.22,1
ORD000138775,2025-11-23,2025-11-17,S015,P010,1,881.36,838.97,838.97,1
ORD000138776,2025-11-24,2025-11-24,S015,P010,2,881.36,843.37,1686.74,1
ORD000138777,2025-11-30,2025-11-24,S015,P010,9,881.36,860.56,7745.04,1
ORD000138778,2025-11-25,2025-11-24,S015,P010,2,881.36,878.98,1757.96,1
ORD000138779,2025-11-28,2025-11-24,S015,P010,10,881.36,872.99,8729.90,1
ORD000138780,2025-11-28,2025-11-24,S015,P010,3,881.36,876.60,2629.80,1
ORD000138781,2025-11-26,2025-11-24,S015,P010,2,881.36,858.97,1717.94,1
ORD000138782,2025-11-29,2025-11-24,S015,P010,1,881.36,842.14,842.14,1
ORD000138783,2025-12-07,2025-12-01,S015,P010,9,881.36,880.74,7926.66,1
ORD000138784,2025-12-02,2025-12-01,S015,P010,8,881.36,853.42,6827.36,1
ORD000138785,2025-12-04,2025-12-01,S015,P010,2,881.36,880.13,1760.26,1
ORD000138786,2025-12-07,2025-12-01,S015,P010,1,881.36,858.36,858.36,1
ORD000138787,2025-12-05,2025-12-01,S015,P010,1,881.36,852.63,852.63,1
ORD000138788,2025-12-14,2025-12-08,S015,P010,7,881.36,871.75,6102.25,1
ORD000138789,2025-12-13,2025-12-08,S015,P010,7,881.36,839.32,5875.24,1
ORD000138790,2025-12-14,2025-12-08,S015,P010,10,881.36,850.16,8501.60,1
ORD000138791,2025-12-11,2025-12-08,S015,P010,2,881.36,840.82,1681.64,1
ORD000138792,2025-12-17,2025-12-15,S015,P010,5,881.36,855.71,4278.55,1
ORD000138793,2025-12-15,2025-12-15,S015,P010,2,881.36,861.00,1722.00,1
ORD000138794,2025-12-19,2025-12-15,S015,P010,6,881.36,842.93,5057.58,1
ORD000138795,2025-12-16,2025-12-15,S015,P010,2,881.36,865.58,1731.16,1
ORD000138796,2025-12-16,2025-12-15,S015,P010,2,881.36,846.55,1693.10,1
ORD000138797,2025-12-16,2025-12-15,S015,P010,1,881.36,857.56,857.56,1
ORD000138798,2025-12-16,2025-12-15,S015,P010,2,881.36,873.69,1747.38,1
ORD000138799,2025-12-15,2025-12-15,S015,P010,6,881.36,853.95,5123.70,1
ORD000138800,2025-12-23,2025-12-22,S015,P010,5,881.36,840.64,4203.20,1
ORD000138801,2025-12-27,2025-12-22,S015,P010,9,881.36,875.28,7877.52,1
ORD000138802,2025-12-28,2025-12-22,S015,P010,8,881.36,872.81,6982.48,1
ORD000138803,2025-12-27,2025-12-22,S015,P010,1,881.36,875.63,875.63,1
ORD000138804,2025-12-24,2025-12-22,S015,P010,1,881.36,865.05,865.05,1
ORD000138805,2025-12-28,2025-12-22,S015,P010,1,881.36,860.21,860.21,1
